# Orientation data file - Thu Sep 30 10:24:39 - min reliable 7
# ../mkd /home/dfisher/pisces2 /home/dfisher/pisces2/final_short_list
# 18 distances, 10 angles

ALA ALA

# a1 < 30, a2 < 30

5   0.000 	# ((1 / 36633) / (1046 / 22209512)) ?
6   0.000 	# ((5 / 36633) / (5910 / 22209512)) ?
7   0.594 	# ((9 / 36633) / (9886 / 22209512))
8   0.549 	# ((13 / 36633) / (13646 / 22209512))
9   0.492 	# ((23 / 36633) / (22808 / 22209512))
10  0.477 	# ((47 / 36633) / (45894 / 22209512))
11  0.951 	# ((42 / 36633) / (65938 / 22209512))
12  0.960 	# ((48 / 36633) / (76028 / 22209512))
13  0.575 	# ((73 / 36633) / (78674 / 22209512))
14  0.670 	# ((68 / 36633) / (80572 / 22209512))
15  0.652 	# ((70 / 36633) / (81492 / 22209512))
16  0.544 	# ((76 / 36633) / (79394 / 22209512))
17  0.751 	# ((59 / 36633) / (75838 / 22209512))
18  0.560 	# ((68 / 36633) / (72160 / 22209512))
19  0.700 	# ((59 / 36633) / (72056 / 22209512))
20  0.310 	# ((830 / 36633) / (686270 / 22209512))

# a1 > 90, a2 > 90

3   0.000 	# ((0 / 36633) / (666 / 22209512)) ?
4   0.068 	# ((600 / 36633) / (389536 / 22209512))
5   0.070 	# ((47 / 36633) / (30566 / 22209512))
6   0.145 	# ((309 / 36633) / (216638 / 22209512))
7   0.295 	# ((135 / 36633) / (109902 / 22209512))
8   0.183 	# ((102 / 36633) / (74226 / 22209512))
9   0.180 	# ((224 / 36633) / (162592 / 22209512))
10  0.182 	# ((250 / 36633) / (181786 / 22209512))
11 -0.015 	# ((315 / 36633) / (188078 / 22209512))
12 -0.101 	# ((370 / 36633) / (202718 / 22209512))
13 -0.094 	# ((459 / 36633) / (253308 / 22209512))
14 -0.153 	# ((611 / 36633) / (318022 / 22209512))
15 -0.150 	# ((639 / 36633) / (333278 / 22209512))
16 -0.223 	# ((672 / 36633) / (326140 / 22209512))
17 -0.259 	# ((713 / 36633) / (333546 / 22209512))
18 -0.275 	# ((695 / 36633) / (320208 / 22209512))
19 -0.222 	# ((665 / 36633) / (322988 / 22209512))
20 -0.375 	# ((8290 / 36633) / (3455222 / 22209512))

# a1 > 90, a2 30-90

3   0.000 	# ((0 / 36633) / (32 / 22209512)) ?
4   0.000 	# ((0 / 36633) / (1204 / 22209512)) ?
5   0.291 	# ((28 / 36633) / (22720 / 22209512))
6  -0.065 	# ((207 / 36633) / (117646 / 22209512))
7  -0.139 	# ((221 / 36633) / (116554 / 22209512))
8  -0.178 	# ((87 / 36633) / (44148 / 22209512))
9   0.006 	# ((178 / 36633) / (108520 / 22209512))
10  0.189 	# ((226 / 36633) / (165602 / 22209512))
11  0.137 	# ((308 / 36633) / (214156 / 22209512))
12  0.189 	# ((216 / 36633) / (158264 / 22209512))
13  0.131 	# ((275 / 36633) / (190146 / 22209512))
14  0.208 	# ((266 / 36633) / (198566 / 22209512))
15  0.190 	# ((308 / 36633) / (225828 / 22209512))
16  0.219 	# ((290 / 36633) / (218962 / 22209512))
17  0.106 	# ((324 / 36633) / (218288 / 22209512))
18  0.161 	# ((272 / 36633) / (193692 / 22209512))
19  0.058 	# ((320 / 36633) / (205546 / 22209512))
20 -0.117 	# ((3804 / 36633) / (2051208 / 22209512))

# a1 30-90, a2 > 90

3   0.000 	# ((0 / 36633) / (108 / 22209512)) ?
4   0.000 	# ((1 / 36633) / (1196 / 22209512)) ?
5   0.189 	# ((39 / 36633) / (28556 / 22209512))
6  -0.285 	# ((263 / 36633) / (119958 / 22209512))
7   0.179 	# ((163 / 36633) / (118152 / 22209512))
8   0.320 	# ((50 / 36633) / (41756 / 22209512))
9   0.160 	# ((160 / 36633) / (113812 / 22209512))
10  0.165 	# ((218 / 36633) / (155876 / 22209512))
11  0.226 	# ((261 / 36633) / (198374 / 22209512))
12  0.289 	# ((171 / 36633) / (138356 / 22209512))
13  0.173 	# ((235 / 36633) / (169346 / 22209512))
14  0.198 	# ((230 / 36633) / (169988 / 22209512))
15  0.123 	# ((298 / 36633) / (204250 / 22209512))
16 -0.058 	# ((337 / 36633) / (192710 / 22209512))
17 -0.060 	# ((333 / 36633) / (190204 / 22209512))
18  0.049 	# ((262 / 36633) / (166862 / 22209512))
19 -0.087 	# ((323 / 36633) / (179506 / 22209512))
20 -0.179 	# ((3556 / 36633) / (1803256 / 22209512))

# a1 30-90, a2 30-90, torsion < 90

3   0.000 	# ((0 / 36633) / (6 / 22209512)) ?
4   0.000 	# ((0 / 36633) / (184 / 22209512)) ?
5   0.328 	# ((7 / 36633) / (5894 / 22209512))
6  -0.315 	# ((117 / 36633) / (51754 / 22209512))
7   0.561 	# ((45 / 36633) / (47814 / 22209512))
8   0.653 	# ((29 / 36633) / (33782 / 22209512))
9   0.383 	# ((35 / 36633) / (31124 / 22209512))
10  0.208 	# ((52 / 36633) / (38832 / 22209512))
11 -0.056 	# ((88 / 36633) / (50450 / 22209512))
12  0.033 	# ((73 / 36633) / (45750 / 22209512))
13  0.670 	# ((43 / 36633) / (50944 / 22209512))
14  0.324 	# ((63 / 36633) / (52784 / 22209512))
15  0.240 	# ((74 / 36633) / (57034 / 22209512))
16 -0.116 	# ((109 / 36633) / (58824 / 22209512))
17  0.293 	# ((64 / 36633) / (52000 / 22209512))
18  0.213 	# ((64 / 36633) / (47994 / 22209512))
19  0.144 	# ((71 / 36633) / (49698 / 22209512))
20  0.039 	# ((784 / 36633) / (494444 / 22209512))

# a1 30-90, a2 30-90, torsion > 90

3   0.000 	# ((0 / 36633) / (0 / 22209512)) ?
4   0.000 	# ((0 / 36633) / (106 / 22209512)) ?
5   0.000 	# ((4 / 36633) / (3056 / 22209512)) ?
6   0.857 	# ((9 / 36633) / (12858 / 22209512))
7  -0.172 	# ((27 / 36633) / (13780 / 22209512))
8   0.349 	# ((16 / 36633) / (13754 / 22209512))
9   0.660 	# ((17 / 36633) / (19934 / 22209512))
10  0.810 	# ((24 / 36633) / (32702 / 22209512))
11  0.379 	# ((51 / 36633) / (45158 / 22209512))
12  0.708 	# ((37 / 36633) / (45540 / 22209512))
13  0.468 	# ((48 / 36633) / (46470 / 22209512))
14  0.793 	# ((34 / 36633) / (45542 / 22209512))
15  0.670 	# ((41 / 36633) / (48568 / 22209512))
16  0.506 	# ((50 / 36633) / (50274 / 22209512))
17  0.492 	# ((52 / 36633) / (51552 / 22209512))
18  0.485 	# ((51 / 36633) / (50204 / 22209512))
19  0.420 	# ((56 / 36633) / (51656 / 22209512))
20  0.147 	# ((673 / 36633) / (472580 / 22209512))

ASN GLY

# a1 < 30, a2 < 30

3   0.000 	# ((0 / 60585) / (0 / 22209512)) ?
4   0.000 	# ((0 / 60585) / (14 / 22209512)) ?
5   0.000 	# ((5 / 60585) / (116 / 22209512)) ?
6  -0.771 	# ((9 / 60585) / (1526 / 22209512))
7   0.210 	# ((15 / 60585) / (6786 / 22209512))
8   1.202 	# ((10 / 60585) / (12200 / 22209512))
9   1.540 	# ((10 / 60585) / (17106 / 22209512))
10  1.471 	# ((12 / 60585) / (19148 / 22209512))
11  1.779 	# ((9 / 60585) / (19550 / 22209512))
12  0.902 	# ((20 / 60585) / (18068 / 22209512))
13  1.153 	# ((14 / 60585) / (16262 / 22209512))
14  0.224 	# ((33 / 60585) / (15142 / 22209512))
15  0.675 	# ((20 / 60585) / (14402 / 22209512))
16  0.739 	# ((19 / 60585) / (14584 / 22209512))
17  1.037 	# ((14 / 60585) / (14478 / 22209512))
18  0.953 	# ((15 / 60585) / (14256 / 22209512))
19  1.263 	# ((11 / 60585) / (14260 / 22209512))
20  0.789 	# ((131 / 60585) / (105736 / 22209512))

# a1 < 30, a2 30-90

3   0.000 	# ((0 / 60585) / (0 / 22209512)) ?
4   0.000 	# ((0 / 60585) / (40 / 22209512)) ?
5   0.000 	# ((4 / 60585) / (1128 / 22209512)) ?
6   0.711 	# ((11 / 60585) / (8214 / 22209512))
7   0.233 	# ((35 / 60585) / (16200 / 22209512))
8   0.505 	# ((29 / 60585) / (17624 / 22209512))
9   0.185 	# ((47 / 60585) / (20722 / 22209512))
10  0.568 	# ((41 / 60585) / (26512 / 22209512))
11  0.550 	# ((50 / 60585) / (31760 / 22209512))
12  0.713 	# ((47 / 60585) / (35150 / 22209512))
13  0.479 	# ((58 / 60585) / (34318 / 22209512))
14  0.656 	# ((49 / 60585) / (34598 / 22209512))
15  0.785 	# ((45 / 60585) / (36150 / 22209512))
16  0.427 	# ((64 / 60585) / (35942 / 22209512))
17  0.617 	# ((52 / 60585) / (35322 / 22209512))
18  0.309 	# ((70 / 60585) / (34942 / 22209512))
19  0.470 	# ((60 / 60585) / (35204 / 22209512))
20  0.544 	# ((462 / 60585) / (291774 / 22209512))

# a1 < 30, a2 90+

3   0.000 	# ((0 / 60585) / (0 / 22209512)) ?
4   0.000 	# ((0 / 60585) / (104 / 22209512)) ?
5   0.000 	# ((3 / 60585) / (1736 / 22209512)) ?
6   0.458 	# ((11 / 60585) / (6374 / 22209512))
7  -0.142 	# ((27 / 60585) / (8590 / 22209512))
8  -0.009 	# ((37 / 60585) / (13446 / 22209512))
9   0.228 	# ((49 / 60585) / (22558 / 22209512))
10  0.487 	# ((67 / 60585) / (39966 / 22209512))
11  0.325 	# ((99 / 60585) / (50226 / 22209512))
12  0.367 	# ((106 / 60585) / (56102 / 22209512))
13  0.429 	# ((104 / 60585) / (58534 / 22209512))
14  0.411 	# ((110 / 60585) / (60834 / 22209512))
15  0.658 	# ((87 / 60585) / (61558 / 22209512))
16  0.531 	# ((97 / 60585) / (60454 / 22209512))
17  0.447 	# ((99 / 60585) / (56730 / 22209512))
18  0.391 	# ((103 / 60585) / (55804 / 22209512))
19  0.379 	# ((103 / 60585) / (55178 / 22209512))
20  0.103 	# ((1270 / 60585) / (516184 / 22209512))

# a1 30-90, a2 < 30

3   0.000 	# ((0 / 60585) / (0 / 22209512)) ?
4   0.000 	# ((0 / 60585) / (72 / 22209512)) ?
5  -2.154 	# ((22 / 60585) / (936 / 22209512))
6  -0.298 	# ((30 / 60585) / (8164 / 22209512))
7   0.299 	# ((34 / 60585) / (16814 / 22209512))
8   0.614 	# ((28 / 60585) / (18964 / 22209512))
9   0.287 	# ((45 / 60585) / (21990 / 22209512))
10  0.210 	# ((62 / 60585) / (28032 / 22209512))
11  0.501 	# ((59 / 60585) / (35694 / 22209512))
12  0.720 	# ((51 / 60585) / (38402 / 22209512))
13  0.529 	# ((62 / 60585) / (38574 / 22209512))
14  0.481 	# ((65 / 60585) / (38562 / 22209512))
15  0.556 	# ((63 / 60585) / (40288 / 22209512))
16  0.406 	# ((72 / 60585) / (39610 / 22209512))
17  0.714 	# ((53 / 60585) / (39680 / 22209512))
18  0.455 	# ((69 / 60585) / (39872 / 22209512))
19  0.535 	# ((63 / 60585) / (39430 / 22209512))
20  0.509 	# ((553 / 60585) / (337338 / 22209512))

# a1 > 90, a2 < 30

3   0.000 	# ((0 / 60585) / (0 / 22209512)) ?
4   0.000 	# ((4 / 60585) / (52 / 22209512)) ?
5  -2.448 	# ((33 / 60585) / (1046 / 22209512))
6  -0.654 	# ((31 / 60585) / (5910 / 22209512))
7  -0.139 	# ((31 / 60585) / (9886 / 22209512))
8  -0.254 	# ((48 / 60585) / (13646 / 22209512))
9  -0.187 	# ((75 / 60585) / (22808 / 22209512))
10  0.297 	# ((93 / 60585) / (45894 / 22209512))
11  0.670 	# ((92 / 60585) / (65938 / 22209512))
12  0.483 	# ((128 / 60585) / (76028 / 22209512))
13  0.478 	# ((133 / 60585) / (78674 / 22209512))
14  0.541 	# ((128 / 60585) / (80572 / 22209512))
15  0.470 	# ((139 / 60585) / (81492 / 22209512))
16  0.374 	# ((149 / 60585) / (79394 / 22209512))
17  0.376 	# ((142 / 60585) / (75838 / 22209512))
18  0.245 	# ((154 / 60585) / (72160 / 22209512))
19  0.346 	# ((139 / 60585) / (72056 / 22209512))
20  0.225 	# ((1495 / 60585) / (686270 / 22209512))

# a1 > 90, a2 > 90

3   0.000 	# ((0 / 60585) / (666 / 22209512)) ?
4  -0.075 	# ((1145 / 60585) / (389536 / 22209512))
5   0.280 	# ((63 / 60585) / (30566 / 22209512))
6   0.225 	# ((472 / 60585) / (216638 / 22209512))
7  -0.258 	# ((388 / 60585) / (109902 / 22209512))
8  -0.036 	# ((210 / 60585) / (74226 / 22209512))
9   0.121 	# ((393 / 60585) / (162592 / 22209512))
10  0.049 	# ((472 / 60585) / (181786 / 22209512))
11  0.026 	# ((500 / 60585) / (188078 / 22209512))
12  0.022 	# ((541 / 60585) / (202718 / 22209512))
13 -0.013 	# ((700 / 60585) / (253308 / 22209512))
14 -0.021 	# ((886 / 60585) / (318022 / 22209512))
15 -0.014 	# ((922 / 60585) / (333278 / 22209512))
16 -0.117 	# ((1000 / 60585) / (326140 / 22209512))
17 -0.157 	# ((1065 / 60585) / (333546 / 22209512))
18 -0.179 	# ((1045 / 60585) / (320208 / 22209512))
19 -0.164 	# ((1038 / 60585) / (322988 / 22209512))
20 -0.470 	# ((15082 / 60585) / (3455222 / 22209512))

# a1 > 90, a2 30-90

3   0.000 	# ((0 / 60585) / (32 / 22209512)) ?
4  -2.905 	# ((60 / 60585) / (1204 / 22209512))
5  -0.000 	# ((62 / 60585) / (22720 / 22209512))
6   0.415 	# ((212 / 60585) / (117646 / 22209512))
7   0.454 	# ((202 / 60585) / (116554 / 22209512))
8  -0.290 	# ((161 / 60585) / (44148 / 22209512))
9   0.169 	# ((250 / 60585) / (108520 / 22209512))
10  0.436 	# ((292 / 60585) / (165602 / 22209512))
11  0.586 	# ((325 / 60585) / (214156 / 22209512))
12  0.293 	# ((322 / 60585) / (158264 / 22209512))
13  0.228 	# ((413 / 60585) / (190146 / 22209512))
14  0.236 	# ((428 / 60585) / (198566 / 22209512))
15  0.294 	# ((459 / 60585) / (225828 / 22209512))
16  0.200 	# ((489 / 60585) / (218962 / 22209512))
17  0.137 	# ((519 / 60585) / (218288 / 22209512))
18  0.053 	# ((501 / 60585) / (193692 / 22209512))
19  0.145 	# ((485 / 60585) / (205546 / 22209512))
20 -0.071 	# ((6005 / 60585) / (2051208 / 22209512))

# a1 30-90, a2 > 90

3   0.000 	# ((0 / 60585) / (108 / 22209512)) ?
4   0.000 	# ((0 / 60585) / (1196 / 22209512)) ?
5   0.424 	# ((51 / 60585) / (28556 / 22209512))
6  -0.014 	# ((332 / 60585) / (119958 / 22209512))
7   0.555 	# ((185 / 60585) / (118152 / 22209512))
8   0.171 	# ((96 / 60585) / (41756 / 22209512))
9   0.358 	# ((217 / 60585) / (113812 / 22209512))
10  0.362 	# ((296 / 60585) / (155876 / 22209512))
11  0.300 	# ((401 / 60585) / (198374 / 22209512))
12  0.226 	# ((301 / 60585) / (138356 / 22209512))
13  0.330 	# ((332 / 60585) / (169346 / 22209512))
14  0.262 	# ((357 / 60585) / (169988 / 22209512))
15  0.266 	# ((427 / 60585) / (204250 / 22209512))
16  0.095 	# ((478 / 60585) / (192710 / 22209512))
17  0.107 	# ((466 / 60585) / (190204 / 22209512))
18  0.038 	# ((438 / 60585) / (166862 / 22209512))
19  0.105 	# ((441 / 60585) / (179506 / 22209512))
20 -0.188 	# ((5937 / 60585) / (1803256 / 22209512))

# a1 30-90, a2 30-90, torsion < 90

3   0.000 	# ((0 / 60585) / (6 / 22209512)) ?
4   0.000 	# ((1 / 60585) / (184 / 22209512)) ?
5  -0.441 	# ((25 / 60585) / (5894 / 22209512))
6   0.325 	# ((102 / 60585) / (51754 / 22209512))
7   0.744 	# ((62 / 60585) / (47814 / 22209512))
8   0.413 	# ((61 / 60585) / (33782 / 22209512))
9   0.179 	# ((71 / 60585) / (31124 / 22209512))
10  0.536 	# ((62 / 60585) / (38832 / 22209512))
11  0.568 	# ((78 / 60585) / (50450 / 22209512))
12  0.212 	# ((101 / 60585) / (45750 / 22209512))
13  0.468 	# ((87 / 60585) / (50944 / 22209512))
14  0.079 	# ((133 / 60585) / (52784 / 22209512))
15  0.135 	# ((136 / 60585) / (57034 / 22209512))
16  0.291 	# ((120 / 60585) / (58824 / 22209512))
17  0.193 	# ((117 / 60585) / (52000 / 22209512))
18  0.375 	# ((90 / 60585) / (47994 / 22209512))
19  0.410 	# ((90 / 60585) / (49698 / 22209512))
20  0.095 	# ((1227 / 60585) / (494444 / 22209512))

# a1 30-90, a2 30-90, torsion > 90

3   0.000 	# ((0 / 60585) / (0 / 22209512)) ?
4   0.000 	# ((0 / 60585) / (106 / 22209512)) ?
5  -0.875 	# ((20 / 60585) / (3056 / 22209512))
6   0.422 	# ((23 / 60585) / (12858 / 22209512))
7   0.582 	# ((21 / 60585) / (13780 / 22209512))
8   0.534 	# ((22 / 60585) / (13754 / 22209512))
9   0.064 	# ((51 / 60585) / (19934 / 22209512))
10  0.397 	# ((60 / 60585) / (32702 / 22209512))
11  0.639 	# ((65 / 60585) / (45158 / 22209512))
12  0.532 	# ((73 / 60585) / (45540 / 22209512))
13  0.412 	# ((84 / 60585) / (46470 / 22209512))
14  0.545 	# ((72 / 60585) / (45542 / 22209512))
15  0.354 	# ((93 / 60585) / (48568 / 22209512))
16  0.286 	# ((103 / 60585) / (50274 / 22209512))
17  0.480 	# ((87 / 60585) / (51552 / 22209512))
18  0.409 	# ((91 / 60585) / (50204 / 22209512))
19  0.323 	# ((102 / 60585) / (51656 / 22209512))
20  0.249 	# ((1005 / 60585) / (472580 / 22209512))

ASN HIS

# a1 < 30, a2 < 30

3   0.000 	# ((0 / 19968) / (0 / 22209512)) ?
4   0.000 	# ((0 / 19968) / (14 / 22209512)) ?
5   0.000 	# ((0 / 19968) / (116 / 22209512)) ?
6   0.000 	# ((0 / 19968) / (1526 / 22209512)) ?
7   0.000 	# ((1 / 19968) / (6786 / 22209512)) ?
8   0.000 	# ((4 / 19968) / (12200 / 22209512)) ?
9   0.536 	# ((9 / 19968) / (17106 / 22209512))
10  0.766 	# ((8 / 19968) / (19148 / 22209512))
11  0.000 	# ((5 / 19968) / (19550 / 22209512)) ?
12  0.485 	# ((10 / 19968) / (18068 / 22209512))
13  0.737 	# ((7 / 19968) / (16262 / 22209512))
14  0.000 	# ((3 / 19968) / (15142 / 22209512)) ?
15  0.000 	# ((5 / 19968) / (14402 / 22209512)) ?
16  0.089 	# ((12 / 19968) / (14584 / 22209512))
17  0.000 	# ((6 / 19968) / (14478 / 22209512)) ?
18  0.153 	# ((11 / 19968) / (14256 / 22209512))
19  0.354 	# ((9 / 19968) / (14260 / 22209512))
20  0.380 	# ((65 / 19968) / (105736 / 22209512))

# a1 < 30, a2 30-90

3   0.000 	# ((0 / 19968) / (0 / 22209512)) ?
4   0.000 	# ((0 / 19968) / (40 / 22209512)) ?
5   0.000 	# ((0 / 19968) / (1128 / 22209512)) ?
6   0.000 	# ((2 / 19968) / (8214 / 22209512)) ?
7   0.733 	# ((7 / 19968) / (16200 / 22209512))
8   0.683 	# ((8 / 19968) / (17624 / 22209512))
9   0.845 	# ((8 / 19968) / (20722 / 22209512))
10  0.773 	# ((11 / 19968) / (26512 / 22209512))
11  1.049 	# ((10 / 19968) / (31760 / 22209512))
12  0.620 	# ((17 / 19968) / (35150 / 22209512))
13  0.385 	# ((21 / 19968) / (34318 / 22209512))
14  0.346 	# ((22 / 19968) / (34598 / 22209512))
15  0.437 	# ((21 / 19968) / (36150 / 22209512))
16  0.180 	# ((27 / 19968) / (35942 / 22209512))
17  0.323 	# ((23 / 19968) / (35322 / 22209512))
18  0.312 	# ((23 / 19968) / (34942 / 22209512))
19  0.410 	# ((21 / 19968) / (35204 / 22209512))
20  0.428 	# ((171 / 19968) / (291774 / 22209512))

# a1 < 30, a2 90+

3   0.000 	# ((0 / 19968) / (0 / 22209512)) ?
4   0.000 	# ((0 / 19968) / (104 / 22209512)) ?
5   0.000 	# ((0 / 19968) / (1736 / 22209512)) ?
6   0.000 	# ((4 / 19968) / (6374 / 22209512)) ?
7  -0.153 	# ((9 / 19968) / (8590 / 22209512))
8   0.413 	# ((8 / 19968) / (13446 / 22209512))
9   0.371 	# ((14 / 19968) / (22558 / 22209512))
10  0.324 	# ((26 / 19968) / (39966 / 22209512))
11  0.766 	# ((21 / 19968) / (50226 / 22209512))
12  0.365 	# ((35 / 19968) / (56102 / 22209512))
13  0.744 	# ((25 / 19968) / (58534 / 22209512))
14  0.391 	# ((37 / 19968) / (60834 / 22209512))
15  0.681 	# ((28 / 19968) / (61558 / 22209512))
16  0.469 	# ((34 / 19968) / (60454 / 22209512))
17  0.600 	# ((28 / 19968) / (56730 / 22209512))
18  0.450 	# ((32 / 19968) / (55804 / 22209512))
19  0.293 	# ((37 / 19968) / (55178 / 22209512))
20  0.378 	# ((318 / 19968) / (516184 / 22209512))

# a1 30-90, a2 < 30

3   0.000 	# ((0 / 19968) / (0 / 22209512)) ?
4   0.000 	# ((0 / 19968) / (72 / 22209512)) ?
5   0.000 	# ((0 / 19968) / (936 / 22209512)) ?
6   0.000 	# ((5 / 19968) / (8164 / 22209512)) ?
7   0.413 	# ((10 / 19968) / (16814 / 22209512))
8   0.534 	# ((10 / 19968) / (18964 / 22209512))
9   0.276 	# ((15 / 19968) / (21990 / 22209512))
10  0.588 	# ((14 / 19968) / (28032 / 22209512))
11  0.378 	# ((22 / 19968) / (35694 / 22209512))
12  0.364 	# ((24 / 19968) / (38402 / 22209512))
13  0.179 	# ((29 / 19968) / (38574 / 22209512))
14  0.327 	# ((25 / 19968) / (38562 / 22209512))
15  0.412 	# ((24 / 19968) / (40288 / 22209512))
16  0.139 	# ((31 / 19968) / (39610 / 22209512))
17  0.279 	# ((27 / 19968) / (39680 / 22209512))
18  0.114 	# ((32 / 19968) / (39872 / 22209512))
19 -0.145 	# ((41 / 19968) / (39430 / 22209512))
20  0.139 	# ((264 / 19968) / (337338 / 22209512))

# a1 > 90, a2 < 30

3   0.000 	# ((0 / 19968) / (0 / 22209512)) ?
4   0.000 	# ((0 / 19968) / (52 / 22209512)) ?
5   0.000 	# ((0 / 19968) / (1046 / 22209512)) ?
6   0.000 	# ((6 / 19968) / (5910 / 22209512)) ?
7   0.239 	# ((7 / 19968) / (9886 / 22209512))
8  -0.132 	# ((14 / 19968) / (13646 / 22209512))
9  -0.024 	# ((21 / 19968) / (22808 / 22209512))
10 -0.041 	# ((43 / 19968) / (45894 / 22209512))
11  0.276 	# ((45 / 19968) / (65938 / 22209512))
12  0.082 	# ((63 / 19968) / (76028 / 22209512))
13  0.327 	# ((51 / 19968) / (78674 / 22209512))
14  0.006 	# ((72 / 19968) / (80572 / 22209512))
15  0.217 	# ((59 / 19968) / (81492 / 22209512))
16 -0.265 	# ((93 / 19968) / (79394 / 22209512))
17  0.271 	# ((52 / 19968) / (75838 / 22209512))
18 -0.234 	# ((82 / 19968) / (72160 / 22209512))
19 -0.077 	# ((70 / 19968) / (72056 / 22209512))
20 -0.096 	# ((679 / 19968) / (686270 / 22209512))

# a1 > 90, a2 > 90

3   0.000 	# ((0 / 19968) / (666 / 22209512)) ?
4   0.053 	# ((332 / 19968) / (389536 / 22209512))
5   0.269 	# ((21 / 19968) / (30566 / 22209512))
6   0.330 	# ((140 / 19968) / (216638 / 22209512))
7   0.151 	# ((85 / 19968) / (109902 / 22209512))
8  -0.130 	# ((76 / 19968) / (74226 / 22209512))
9  -0.026 	# ((150 / 19968) / (162592 / 22209512))
10  0.003 	# ((163 / 19968) / (181786 / 22209512))
11  0.012 	# ((167 / 19968) / (188078 / 22209512))
12 -0.004 	# ((183 / 19968) / (202718 / 22209512))
13  0.012 	# ((225 / 19968) / (253308 / 22209512))
14 -0.146 	# ((331 / 19968) / (318022 / 22209512))
15 -0.100 	# ((331 / 19968) / (333278 / 22209512))
16 -0.052 	# ((309 / 19968) / (326140 / 22209512))
17 -0.123 	# ((339 / 19968) / (333546 / 22209512))
18 -0.160 	# ((338 / 19968) / (320208 / 22209512))
19 -0.146 	# ((336 / 19968) / (322988 / 22209512))
20 -0.220 	# ((3872 / 19968) / (3455222 / 22209512))

# a1 > 90, a2 30-90

3   0.000 	# ((0 / 19968) / (32 / 22209512)) ?
4   0.000 	# ((2 / 19968) / (1204 / 22209512)) ?
5   0.452 	# ((13 / 19968) / (22720 / 22209512))
6   0.150 	# ((91 / 19968) / (117646 / 22209512))
7   0.109 	# ((94 / 19968) / (116554 / 22209512))
8   0.018 	# ((39 / 19968) / (44148 / 22209512))
9  -0.302 	# ((132 / 19968) / (108520 / 22209512))
10  0.047 	# ((142 / 19968) / (165602 / 22209512))
11  0.204 	# ((157 / 19968) / (214156 / 22209512))
12  0.045 	# ((136 / 19968) / (158264 / 22209512))
13  0.158 	# ((146 / 19968) / (190146 / 22209512))
14  0.135 	# ((156 / 19968) / (198566 / 22209512))
15  0.115 	# ((181 / 19968) / (225828 / 22209512))
16 -0.031 	# ((203 / 19968) / (218962 / 22209512))
17 -0.024 	# ((201 / 19968) / (218288 / 22209512))
18 -0.066 	# ((186 / 19968) / (193692 / 22209512))
19 -0.170 	# ((219 / 19968) / (205546 / 22209512))
20 -0.217 	# ((2292 / 19968) / (2051208 / 22209512))

# a1 30-90, a2 > 90

3   0.000 	# ((0 / 19968) / (108 / 22209512)) ?
4   0.000 	# ((0 / 19968) / (1196 / 22209512)) ?
5   0.301 	# ((19 / 19968) / (28556 / 22209512))
6  -0.029 	# ((111 / 19968) / (119958 / 22209512))
7   0.417 	# ((70 / 19968) / (118152 / 22209512))
8   0.070 	# ((35 / 19968) / (41756 / 22209512))
9   0.246 	# ((80 / 19968) / (113812 / 22209512))
10  0.378 	# ((96 / 19968) / (155876 / 22209512))
11  0.316 	# ((130 / 19968) / (198374 / 22209512))
12  0.132 	# ((109 / 19968) / (138356 / 22209512))
13  0.343 	# ((108 / 19968) / (169346 / 22209512))
14  0.267 	# ((117 / 19968) / (169988 / 22209512))
15  0.107 	# ((165 / 19968) / (204250 / 22209512))
16  0.061 	# ((163 / 19968) / (192710 / 22209512))
17  0.151 	# ((147 / 19968) / (190204 / 22209512))
18  0.190 	# ((124 / 19968) / (166862 / 22209512))
19  0.164 	# ((137 / 19968) / (179506 / 22209512))
20  0.019 	# ((1590 / 19968) / (1803256 / 22209512))

# a1 30-90, a2 30-90, torsion < 90

3   0.000 	# ((0 / 19968) / (6 / 22209512)) ?
4   0.000 	# ((0 / 19968) / (184 / 22209512)) ?
5  -0.278 	# ((7 / 19968) / (5894 / 22209512))
6  -0.220 	# ((58 / 19968) / (51754 / 22209512))
7   0.503 	# ((26 / 19968) / (47814 / 22209512))
8   0.118 	# ((27 / 19968) / (33782 / 22209512))
9   0.154 	# ((24 / 19968) / (31124 / 22209512))
10  0.087 	# ((32 / 19968) / (38832 / 22209512))
11  0.053 	# ((43 / 19968) / (50450 / 22209512))
12  0.220 	# ((33 / 19968) / (45750 / 22209512))
13  0.423 	# ((30 / 19968) / (50944 / 22209512))
14  0.249 	# ((37 / 19968) / (52784 / 22209512))
15 -0.123 	# ((58 / 19968) / (57034 / 22209512))
16  0.076 	# ((49 / 19968) / (58824 / 22209512))
17  0.084 	# ((43 / 19968) / (52000 / 22209512))
18 -0.064 	# ((46 / 19968) / (47994 / 22209512))
19  0.467 	# ((28 / 19968) / (49698 / 22209512))
20 -0.128 	# ((505 / 19968) / (494444 / 22209512))

# a1 30-90, a2 30-90, torsion > 90

3   0.000 	# ((0 / 19968) / (0 / 22209512)) ?
4   0.000 	# ((0 / 19968) / (106 / 22209512)) ?
5   0.000 	# ((2 / 19968) / (3056 / 22209512)) ?
6   0.050 	# ((11 / 19968) / (12858 / 22209512))
7   0.214 	# ((10 / 19968) / (13780 / 22209512))
